sim_tfidf,overlap_kw,remuneracao_num,tempo_processamento,cand_missing_ratio,cand_text_len,vaga_text_len,same_state,same_region,nivel_academico,nivel_ingles,tipo_contratacao,estado,cidade,recrutador,analista_responsavel,regiao_candidato,regiao_vaga
0.1198653673336828,0.014393488629755868,5733.196492193696,47.287536351229726,0.22120944181960223,625,613,1,1,Mestrado,Intermediario,CLT,PR,Porto Alegre,Recrutador_A,Analista_Y,Sudeste,Nordeste
0.33761517140362796,0.11607264050691624,3120.2404273452894,40.428210062958904,0.987668007996647,463,542,1,1,Graduacao,Basico,CLT,RJ,Sao Paulo,Recrutador_B,Analista_Y,Sudeste,Sudeste
0.9429097039125192,0.04600264202175275,3972.266165326613,6.859146016553542,0.9440593396866133,768,515,0,0,Mestrado,Avancado,PJ,SP,Sao Paulo,Recrutador_C,Analista_Y,Sudeste,Sudeste
0.32320293202075523,0.040728802318970136,2881.5729562220968,44.2795684830165,0.0394268113685059,469,490,1,1,Graduacao,Fluente,CLT,SP,Salvador,Recrutador_C,Analista_Y,Sudeste,Nordeste
0.5187906217433661,0.8554605840110072,4874.641805453656,41.88512901692003,0.7055751725156885,510,386,1,1,Graduacao,Avancado,CLT,SP,Porto Alegre,Recrutador_C,Analista_Z,Norte,Sudeste
0.7030189588951778,0.7036578593800237,6910.284641002477,25.38538868492539,0.9252483174156658,222,457,0,1,Tecnico,Nenhum,Cooperado,SP,Brasilia,Recrutador_A,Analista_Y,Centro-Oeste,Sudeste
0.363629602379294,0.4741738290873252,3028.5479073289125,28.789945480011674,0.18057534512733353,509,246,0,1,Pos,Intermediario,CLT,SP,Curitiba,Recrutador_D,Analista_X,Norte,Sudeste
0.9717820827209607,0.09783416065100148,6008.093031035689,19.75312708189612,0.5679452305526295,115,485,0,1,Graduacao,Nenhum,Cooperado,RJ,Sao Paulo,Recrutador_D,Analista_Y,Sudeste,Sul
0.9624472949421112,0.49161587511683236,3939.484763255118,3.5737970246354727,0.9154882975880418,283,351,1,1,Tecnico,Basico,PJ,PR,Rio de Janeiro,Recrutador_D,Analista_Y,Sudeste,Sudeste
0.25178229582536416,0.4734717707805657,3414.2543354753116,16.754270357357342,0.03394597858579884,752,334,0,1,Ensino Medio,Nenhum,PJ,RJ,Belo Horizonte,Recrutador_D,Analista_Y,Centro-Oeste,Norte
0.49724850589238545,0.17320186991001518,4785.9392800908845,38.734112084106535,0.6974202672468399,757,526,1,1,Graduacao,Intermediario,CLT,SP,Sao Paulo,Recrutador_D,Analista_X,Sudeste,Sudeste
0.30087830981676966,0.43385164923797304,2929.515355161252,1.2177050812163344,0.29734900737255077,685,708,1,1,Graduacao,Intermediario,CLT,DF,Rio de Janeiro,Recrutador_C,Analista_X,Sudeste,Sul
0.2848404943774676,0.39850473439737344,3892.701389305636,16.674461069483776,0.9243961953765304,406,637,1,1,Pos,Nenhum,PJ,BA,Curitiba,Recrutador_A,Analista_Z,Sudeste,Sudeste
0.036886947354532795,0.6158500980522165,2604.244214822303,19.713928598774334,0.9710582451653678,590,264,0,0,Pos,Basico,PJ,PR,Sao Paulo,Recrutador_C,Analista_Y,Sudeste,Sudeste
0.6095643339798968,0.6350936508676438,8929.450265832778,26.257593338082376,0.9442664891134339,599,351,1,1,Ensino Medio,Intermediario,PJ,DF,Curitiba,Recrutador_C,Analista_Z,Sudeste,Sul
0.5026790232288615,0.04530400977204452,5070.527103943457,44.23321397139974,0.47421421665746377,368,641,1,0,Pos,Basico,CLT,RJ,Rio de Janeiro,Recrutador_C,Analista_Y,Sudeste,Centro-Oeste
0.05147875124998935,0.3746126146264712,3600.548984014829,17.27826173520018,0.8620426509893134,900,352,1,1,Tecnico,Nenhum,PJ,DF,Brasilia,Recrutador_C,Analista_Y,Sul,Centro-Oeste
0.27864646423661144,0.6258599157142364,5427.959821468444,17.3068004891227,0.8445493985350704,775,466,1,1,Pos,Basico,PJ,SP,Sao Paulo,Recrutador_A,Analista_Y,Sudeste,Sul
0.9082658859666537,0.5031362585800877,4775.343900618341,35.66255866115817,0.31910047324325563,555,582,0,1,Pos,Avancado,PJ,SP,Sao Paulo,Recrutador_B,Analista_Z,Sudeste,Nordeste
0.23956189066697242,0.8564898411883223,4558.060800933554,22.254243221820936,0.8289154741506773,605,354,0,1,Graduacao,Nenhum,PJ,SP,Belo Horizonte,Recrutador_D,Analista_Y,Nordeste,Nordeste
0.1448948720912231,0.658693631618945,6228.333400086851,11.556426678179152,0.03700763471549262,641,515,0,0,Pos,Nenhum,PJ,SP,Sao Paulo,Recrutador_C,Analista_Y,Sudeste,Centro-Oeste
0.489452760277563,0.1629344270814297,6515.01542009461,22.26465725823659,0.596269878482053,191,299,1,0,Graduacao,Basico,PJ,SP,Curitiba,Recrutador_C,Analista_X,Sudeste,Sudeste
0.9856504541106007,0.07056874740042984,3938.9977047789453,7.6202799578505935,0.23000883728770305,550,409,1,0,Graduacao,Fluente,CLT,MG,Curitiba,Recrutador_B,Analista_Y,Nordeste,Sudeste
0.2420552715115004,0.6424192782063156,3848.36351871064,9.290188365792496,0.12056688577727881,463,547,1,1,Pos,Intermediario,CLT,PR,Sao Paulo,Recrutador_B,Analista_Y,Sudeste,Sudeste
0.6721355474058786,0.026511310541621813,4449.896605696712,24.423285318755546,0.07695320162920916,399,261,1,1,Graduacao,Intermediario,CLT,RJ,Rio de Janeiro,Recrutador_D,Analista_X,Sudeste,Sul
0.7616196153287176,0.5857755812734633,396.15767052883075,20.689496126713752,0.6962887758781398,543,566,1,1,Graduacao,Basico,CLT,SP,Rio de Janeiro,Recrutador_C,Analista_X,Sudeste,Sudeste
0.23763754399239967,0.9402302414249576,1969.6178756028953,43.9977573502007,0.33987496376806614,959,497,0,1,Graduacao,Intermediario,CLT,RS,Sao Paulo,Recrutador_D,Analista_X,Sudeste,Sudeste
0.7282163486118596,0.575474177875879,7733.74853488905,18.032513258481757,0.7247667715287615,728,582,1,1,Pos,Nenhum,CLT,MG,Salvador,Recrutador_B,Analista_X,Sul,Nordeste
0.3677831327192532,0.3881699262065219,8289.935427002567,28.287652463068042,0.06535634079894237,485,533,1,1,Graduacao,Intermediario,CLT,SP,Porto Alegre,Recrutador_C,Analista_X,Nordeste,Nordeste
0.6323058305935795,0.6432882184423532,4501.927920887243,30.71642153221793,0.31529033783061033,714,704,1,1,Tecnico,Fluente,CLT,MG,Belo Horizonte,Recrutador_A,Analista_Y,Sudeste,Nordeste
0.6335297107608947,0.45825289049151663,6153.113926111533,1.615439459651681,0.5394912923753372,879,518,1,1,Pos,Intermediario,PJ,SP,Curitiba,Recrutador_C,Analista_Z,Sul,Sudeste
0.5357746840747585,0.5456167893159349,5622.500309087072,32.186256484785396,0.7907231648389635,784,435,1,0,Pos,Avancado,Cooperado,SP,Rio de Janeiro,Recrutador_B,Analista_Y,Sul,Sul
0.0902897700544083,0.9414648087765252,11157.761616910477,9.367690442878317,0.3187525029320699,611,518,0,0,Tecnico,Intermediario,CLT,BA,Salvador,Recrutador_B,Analista_X,Sudeste,Sudeste
0.835302495589238,0.38610263780077425,7239.1498228691535,46.17030492106439,0.6258913764370091,470,581,0,0,Tecnico,Nenhum,Cooperado,SP,Belo Horizonte,Recrutador_C,Analista_X,Sul,Sudeste
0.32078006497173583,0.9611905638239142,4744.164817038467,7.987148204396309,0.8859777482361871,739,507,0,1,Tecnico,Fluente,CLT,RJ,Curitiba,Recrutador_D,Analista_Y,Sudeste,Sudeste
0.18651851039985423,0.9053506419560637,3088.9191187991482,20.487333815170114,0.6158631881823046,678,506,1,1,Graduacao,Nenhum,CLT,RS,Porto Alegre,Recrutador_A,Analista_X,Sudeste,Sudeste
0.040775141554763916,0.19579113478929644,1787.107359484855,5.011434399696261,0.23295947475363377,779,394,1,1,Graduacao,Intermediario,CLT,PR,Sao Paulo,Recrutador_D,Analista_Z,Sudeste,Sudeste
0.5908929431882418,0.06936130087516545,5406.927271734447,47.85308983675952,0.02440078155653802,727,400,1,0,Pos,Nenhum,CLT,SP,Porto Alegre,Recrutador_B,Analista_Y,Sudeste,Nordeste
0.6775643618422824,0.10077800137742665,3487.2985094313935,24.6031654855684,0.8700988739009299,809,289,1,1,Graduacao,Nenhum,PJ,SP,Sao Paulo,Recrutador_B,Analista_Y,Sudeste,Sudeste
0.016587828927856152,0.018221825651549728,2155.492580804652,28.98309581404206,0.021269410850387138,492,762,0,1,Graduacao,Basico,PJ,SP,Sao Paulo,Recrutador_A,Analista_X,Nordeste,Centro-Oeste
0.512093058299281,0.0944429607559284,3706.854231514947,4.1525944372560915,0.8747016726841994,863,313,1,0,Graduacao,Basico,CLT,MG,Sao Paulo,Recrutador_B,Analista_Y,Sudeste,Sul
0.22649577519793795,0.6830067734163568,2836.90399277121,36.24814210876136,0.528937134027212,639,396,1,1,Pos,Intermediario,CLT,RJ,Brasilia,Recrutador_C,Analista_X,Sudeste,Sudeste
0.6451727904094499,0.07118864846022899,8374.28327014513,10.86556287549253,0.9390676985128962,1015,392,1,1,Graduacao,Intermediario,CLT,SP,Porto Alegre,Recrutador_A,Analista_Z,Sudeste,Sudeste
0.17436642900499144,0.3189756302937613,6763.279513898901,43.208551603713545,0.7987832357736654,462,634,1,1,Mestrado,Nenhum,CLT,DF,Curitiba,Recrutador_B,Analista_Y,Centro-Oeste,Sudeste
0.690937738102466,0.8448753109694546,4984.0547173667655,10.641563102654336,0.9979341105333375,947,455,0,1,Graduacao,Nenhum,CLT,RJ,Curitiba,Recrutador_D,Analista_X,Sul,Sul
0.3867353463005374,0.023271935735825866,7959.888277780052,9.96232287119233,0.35071181545171015,639,687,1,1,Tecnico,Intermediario,CLT,SP,Rio de Janeiro,Recrutador_A,Analista_X,Sul,Sudeste
0.9367299887367345,0.8144684825889358,5154.736615295236,2.7178343888604592,0.7671882889311269,469,398,1,1,Graduacao,Basico,PJ,RJ,Salvador,Recrutador_D,Analista_X,Centro-Oeste,Sudeste
0.13752094414599325,0.28185477477339993,3277.4315973434727,23.187146420169963,0.40193091360924216,503,541,1,1,Graduacao,Intermediario,Cooperado,MG,Rio de Janeiro,Recrutador_B,Analista_Y,Nordeste,Sudeste
0.3410663510502585,0.11816482762165625,8046.248154539315,27.54753326334297,0.47987562030390885,535,374,1,1,Graduacao,Intermediario,CLT,SP,Sao Paulo,Recrutador_C,Analista_X,Sudeste,Sul
0.11347352124058907,0.6967371653641506,6077.820087369318,4.088306053132561,0.6275054632183701,684,821,0,0,Ensino Medio,Avancado,Cooperado,SP,Sao Paulo,Recrutador_B,Analista_Y,Sul,Nordeste
0.9246936182785628,0.628942846779884,2925.507691347087,37.449797984665494,0.8736771141863388,704,321,0,1,Tecnico,Intermediario,CLT,RS,Curitiba,Recrutador_A,Analista_X,Nordeste,Sudeste
0.877339353380981,0.877472013527053,4619.322643832784,22.304575233157298,0.9840834691992951,485,546,0,1,Pos,Basico,CLT,RJ,Curitiba,Recrutador_A,Analista_Y,Norte,Centro-Oeste
0.2579416277151556,0.7350710438038858,3248.7634932304854,25.64634265839626,0.7682734138645182,595,595,0,1,Tecnico,Intermediario,CLT,RJ,Sao Paulo,Recrutador_A,Analista_Z,Nordeste,Sul
0.659984046034179,0.8034809303848486,2234.400538071328,21.715849106096723,0.41776678216733376,1028,562,1,0,Pos,Basico,PJ,RJ,Sao Paulo,Recrutador_A,Analista_Y,Sudeste,Nordeste
0.8172222002012158,0.2820345725713065,6852.3550950632825,19.83586386114032,0.4213570022770702,945,472,0,1,Graduacao,Basico,Cooperado,SP,Porto Alegre,Recrutador_C,Analista_Y,Sudeste,Nordeste
0.5552008115994623,0.17743954377972282,8818.83328094026,27.303095571486242,0.7375823015888915,687,480,1,1,Graduacao,Avancado,PJ,SP,Sao Paulo,Recrutador_D,Analista_X,Sudeste,Sul
0.5296505783560065,0.7506147516408583,2202.8648523617176,8.296291558743487,0.23877714576830233,607,506,1,0,Graduacao,Basico,CLT,RJ,Curitiba,Recrutador_D,Analista_X,Centro-Oeste,Sul
0.24185229090045168,0.806834739267264,6125.938473381142,9.550622133277743,0.11047411313139466,624,477,0,0,Graduacao,Avancado,PJ,SP,Brasilia,Recrutador_C,Analista_Y,Sudeste,Nordeste
0.09310276780589921,0.9905051420006733,3698.714861756346,41.50392418763531,0.35462215764077654,722,644,1,1,Graduacao,Avancado,CLT,SP,Rio de Janeiro,Recrutador_A,Analista_X,Sudeste,Sudeste
0.8972157579533268,0.4126176769114265,4025.749232470608,45.46742672028074,0.28723899165408173,395,831,0,0,Tecnico,Avancado,PJ,RS,Sao Paulo,Recrutador_B,Analista_Y,Nordeste,Sudeste
0.9004180571633305,0.37201808579278317,3815.2121515222616,18.54553786514839,0.2963081204559901,548,416,1,1,Ensino Medio,Fluente,CLT,DF,Curitiba,Recrutador_B,Analista_X,Sudeste,Sudeste
0.6331014572732679,0.7764129607419968,3272.018460640368,13.724999637747027,0.23360775104990994,266,294,0,1,Graduacao,Basico,CLT,PR,Porto Alegre,Recrutador_A,Analista_X,Nordeste,Nordeste
0.3390297910487007,0.34080354025301784,5097.043255889654,31.26797853223374,0.04209318963636188,679,486,0,1,Graduacao,Basico,CLT,RS,Rio de Janeiro,Recrutador_C,Analista_X,Sudeste,Nordeste
0.3492095746126609,0.9307573256035647,3338.099767177924,20.210506041610532,0.01787393473341381,729,886,0,1,Mestrado,Intermediario,PJ,SP,Brasilia,Recrutador_C,Analista_Z,Sudeste,Sudeste
0.7259556788702394,0.8584127518430118,5540.913651559677,2.1931587160362085,0.9877223897360315,503,379,0,0,Pos,Basico,CLT,DF,Sao Paulo,Recrutador_B,Analista_X,Sudeste,Sul
0.8971102599525771,0.42899402737501835,4899.523781101726,8.339172076210946,0.42777313373586234,914,745,0,1,Pos,Intermediario,PJ,SP,Rio de Janeiro,Recrutador_B,Analista_Y,Centro-Oeste,Sudeste
0.8870864242651173,0.7508710677914974,4522.103906267181,34.650694755827686,0.3843266471596817,354,751,1,1,Pos,Intermediario,CLT,DF,Curitiba,Recrutador_D,Analista_X,Sudeste,Sudeste
0.7798755458576239,0.7545428740846823,3184.872675916804,31.969425269777112,0.6796472826930698,307,416,1,0,Graduacao,Intermediario,PJ,DF,Porto Alegre,Recrutador_D,Analista_Y,Sudeste,Norte
